Samples,PU_1,PU_3,SU_2,PU_2,SU_1,SU_3,QC,QC,QC,QC,CU_2,CU_3,CU_1
Group,PU,PU,SU,PU,SU,SU,QC,QC,QC,QC,CU,CU,CU
148.9490895,4636.6562,5397.84,1983,5401.6797,0,4659.3086,1736.1934,5927.3438,4831.7227,2378.2344,5214.8125,6191.9688,6107.039
149.022137,5816.8594,5719.0547,2939.7578,6206.3438,2571.5215,2478.6465,2767.162,3277.8926,3707.1953,4333.2695,6707.176,7167.043,6755.5938
149.0223654,4682.082,4641.082,3593.42,5455.9453,3355.5156,3420.162,5010.8477,4672.2734,4311.9062,4863.2734,8491.242,9102.461,9780.336
149.0226509,2827,2710.875,58207.344,2223.9531,57789.188,56366.47,25373.594,25297.047,26838.39,27210.844,3899.711,3699.209,3919.9648
149.0229759,3590.537,3755.7363,92108.81,3196.8223,90075.81,89699.25,44632.375,47604.22,48878.78,49828.906,4455.0938,4507.797,4268.1094
149.0232541,29452.453,28332.688,3224.4219,29776.828,3325.8594,3630.8691,11431.453,12070.023,12636.258,12742.734,12271.086,12891.5625,14229.445
149.043919,8604.398,9195.297,1355.7666,9272.211,1034.7295,1178.8359,3723.293,3755.8262,4719.5586,4600.379,5806.676,5606.9453,6116.0195
149.0440896,10719.406,9865.43,2586.1406,9827.859,2524.7969,2654.037,6430.8086,5227.7812,6592.9805,6187.289,8877.633,7514.828,8515.398
149.0442528,10311.656,10183,3008.373,9460.016,3254.6777,3220.752,4905.0195,4981.5312,6314.3164,6654.297,5820.535,5207.5156,5326.4727
149.0446712,10731.898,11038.336,1122.7109,11135.367,1289.6562,1008.24316,6534.926,6247.9727,7120.668,7609.332,10335.531,9972.477,10189.117
149.0447393,15459.125,15323.344,776.8467,16023.898,911.2451,826.70654,7573.3516,7383.004,7865.5234,8084.0547,18840.125,18706.203,18303.266
149.0450528,12303.258,12160.945,1104.1494,12988.211,624.5874,1150.167,8146.668,8934.766,9196.086,9469.227,10312.078,10819.8125,10663.219
149.0450829,15540.641,15810.898,1064.9395,16600.672,986.03076,1060.9912,8209.203,8283.297,9800.539,10064.898,14301.125,14614.656,15291.648
149.0451744,15692.1875,16281.391,0,15139.883,0,0,12820.6875,14499.32,15081.781,17828.531,13955.07,16574.11,19545.453
149.0452092,31186.062,30852.375,1540.792,31625.156,0,846.01074,24925.328,24923.812,29116.094,31403.594,28870.953,29994.5,30114.031
149.0452609,20912.812,23047.406,1959.21,22401.516,1808.5947,1896.0918,9913.133,9359.539,12785.164,12240.164,23519.734,23447.75,24987.797
149.045273,16545.906,15437.539,0,15793.594,687.9873,0,7068,7932.957,8570.578,9530.859,12853.898,11804.805,11849.594
149.0453243,4674.449,5011.285,0,4985.0117,0,0,23667.453,24889.14,29088.328,31842.219,5420.6367,5263.5664,5832.574
149.0453652,21889.906,22239.797,0,23641.484,0,1009.896,11199.273,11081.477,13169.9375,13744.719,24968.11,25024.531,24557.156
149.0457435,11015.641,13448.375,0,12750.32,0,0,7500.371,6455.465,12602.445,13223.023,10745.766,9817.18,12140.844
149.0588997,1525.0732,2208.3672,760.79834,2495.4668,778.249,1069.2803,5178.383,5442.324,5756.66,6800.664,2132.6816,1350.0049,2611.6465
149.0958216,4318.66,4502.457,3850.0898,4314.793,4151.418,3856.4297,5270.1523,5210.1445,6961.6562,8869.969,5293.3984,6318.418,6817.2227
149.0958345,3913.875,4286.918,3037.0664,4085.9355,3020.6191,3050.9258,4426.25,5575.508,6546.707,7439.176,12131.219,11405.875,12950.82
149.0958708,3881.5156,4141.5273,3253.9648,3907.1074,3426.205,3025.8555,4326.0273,4161.1016,5071.707,4847.75,4871.164,4457.6367,5271.449
149.0958913,8963.797,8553.383,6334,8190.535,7413.09,7337.8594,6623.1562,7204.8047,8555.328,8679.9375,7948.801,7784.0195,8453.516
149.0959264,3480.4023,3772.92,4102.121,4013.0312,3321.2227,6542.621,2876.7402,3186.6758,4025.0938,4636.9297,3069.3984,3114.371,2968.207
149.0959452,5164.0117,5614.383,3805.5781,5485.453,4006.0566,3904.6113,3793.2246,3863.9844,4800.8594,5654.047,3651.248,4184.0586,3960.5273
150.0305049,4018.5703,4414.383,2370.1953,4341.3867,2634.623,2575.3848,4408.457,3967.9473,4442.535,4720.203,6374.8945,6571.1562,7477.633
150.0305603,6951.426,6992.6797,6706.496,7380.6094,6281.3438,6750.2227,4229.617,4421.3438,5612.8906,5648.3945,7540.4375,6942.7305,7114.617
150.0305853,6698.8438,6544.742,25813.625,6834.258,27388.406,25574.86,12818.297,12047.992,14557.953,15220.664,5985.914,6418.7773,6495.66
150.030633,956.52734,1165.6436,3463.336,927.03467,4210.371,3973.754,4650.0625,4550.4062,5152.254,5297.996,6874.246,6843.6953,5838.1523
150.0306377,4332.59,5325.992,2486.4746,5391.758,2668.2305,2565.7969,3532.4023,3639.0781,4117.9883,5089.828,5329.4844,5060.426,6020.871
150.0307199,7131.125,7099.9766,40023.562,6960.582,40091.78,40849.03,22056.172,21441.016,23376,24637.031,9716.148,9058.68,9969.992
150.0306838,10513.023,10862.383,7234.801,9970.805,8958.695,8750.109,7905.0977,8645.398,9537.227,9374.555,9586.078,9489.359,9635.461
150.0306883,0,0,2959.4453,0,3250,2742.955,3451.8027,4412.996,4071.7168,4286.957,10339.953,10774.281,10614.922
150.0306963,1134.9316,1331.5127,6478.328,1425,7162.047,7364.6562,4511.117,3893.4668,5159.918,5026.668,7092.6055,6765.246,7871.082
150.0307074,1296.7754,1223.3604,8523.102,1334.8545,9555.945,8919.641,5148.7773,5985.336,6759.0625,7055.4414,7402.039,7238.715,7579.504
150.0308495,14413.086,15304.766,3883.6816,17682,4020.5938,3614.0586,9281.516,9936.578,11058.875,11544.93,29378.547,29980.14,31399.344
150.0309234,12673.32,13302.859,4223.1406,13233.344,3684.9648,3955.6426,9524.93,9956.914,11020.477,11478.32,24786.578,24530.094,27661.797
150.0310272,6263.3867,6155.742,2850.3066,6352.785,2836.1836,3194.2773,5156.211,5421.09,6158.8945,6189.9727,10281.234,10168.891,10652.758
150.0407919,74783.94,65675.25,18242.86,68378.94,18121.172,17719.75,50278.875,51485.594,52676.844,55733.844,72084.81,70992.81,72215.19
150.9139392,5082.496,4772.6836,4997.633,5480.051,5065.164,4771.043,4562.6953,5216.3867,5251.5625,5651.09,4504.3047,5137.6406,5299.2734
150.9464659,2410.8574,2691.5723,1412.248,2629.6562,1360,1352.0215,2314.086,1824.9092,2894.0332,1889.4961,2434.8984,2418.3535,3003.4922
151.0008033,4047.125,3726.1816,1656.7793,3837.4258,1522.3486,1667.002,3530.1777,3773.498,3750.6504,3765.0156,3621.7246,3791.0508,3736.338
151.0017831,7132.074,7425.1797,1980.1738,7434.203,2284.7383,2289.5781,2429.1855,2586.0957,2937.4238,3126.2422,3493.7148,3663.211,4465.8164
151.0019139,1952.2236,2001.0752,1365.1084,2262.0586,1346.3066,1432.3652,2476.0684,2991.2266,2898.0176,3051.1738,4207.0312,4141.199,4585.328
151.0019147,4064.1172,4037.3281,2587.1074,4814.551,2564.92,3210.3262,2117.1113,2231.9883,2867.6387,2682.8535,4389.426,4109.5547,3155.5254
151.0019232,5270.7305,5857.7305,2296.7324,5012.082,2150.3027,2116.8926,2701.5938,2454.4336,3113,3111.3691,2570.5176,2629.8809,2601.295
151.0020187,2427.3281,2180,1943.9434,2400.877,1868.6553,2342.9492,3100.0254,2951.5684,3104.2363,3173.2793,4913.535,5418.8516,5124.664
151.0020208,1642.54,1207.3379,1265.3564,1697.168,1114.0225,1181.9482,14719.43,17117.875,17080.25,16562.61,4556.785,4389.668,4367.7305
151.0021448,5700.8906,6400.84,2136.0957,6324.3633,2140.4238,2113.248,6231.4805,7799.1523,8090.285,10511.156,5277.1875,4777.7656,4988.0195
151.0021888,5010.707,4653.8047,1940.0938,5122.715,2115.9316,2635.2754,4367.578,4700.711,4580.6797,4935.164,4286.2344,4214.176,4778.5664
151.0021949,3802.4824,3466.5703,7049.5703,3943.5117,6697.3086,7173.5977,4526.207,4367.1875,5566.367,5460.41,1878.2402,2719.9922,2972.3691
151.0022063,9262.594,9808.93,1837.4062,10253.883,4006.916,4060.7617,5615.289,5144.6406,6107.879,6785.258,5985.5234,5976.539,5735.664
151.0022159,16226.445,14087.531,3879.4316,7869.3633,4179.449,4223.5703,5954.4336,6279.5273,6329.8164,7323.2656,5788.9727,5894.1875,5906.2695
151.0022404,7635.0625,6993.1836,1789.2031,7056.0586,1901.4805,1670.9863,3564.9922,3381.6348,4641.6562,4727.8984,5649.992,5179.3203,6161.953
151.0022877,4627.039,3939.7363,19496.516,4422.215,21550.812,21734.438,22118.969,23847.781,24554.312,25183.656,7988.461,8214.523,7935.6562
151.0022883,1037.9883,1205.6006,6214.4805,1047.3115,6768.117,7294.039,4409.797,4036.1738,4483.0273,4586.703,3226.0605,2792.959,3646.0566
151.0023336,38567.438,36380.656,12361.75,37615.22,12711.3125,12826.586,15655.43,15957.4375,16311.359,16596.016,16943.297,16700.125,17756.875
151.0385628,628.2759,677.3081,5586.7812,688.2754,6003.367,6163.883,7993.465,8086.7383,9038.773,10045.781,8422.242,8536.5,10582.1875
151.0386246,8220.734,8390.367,8048.543,8526.227,8736.406,8289.477,8652.273,8555.359,10219.508,10690.344,19636.297,18897.406,20556.14
151.0386859,7093.2617,6913.332,12050.508,8239.75,12248.156,12522.8125,9776.898,10252.305,11050.656,11723.875,10364.141,10850.578,10136.141
151.0387616,4023.963,4423.957,7494.9688,4300.801,7461.8867,8033.203,7107.8633,7358.617,8405.672,9562.539,8459.6875,8819.758,9613.992
151.0387656,3627.9688,4019.2637,9272.305,3972.0703,8990.914,9327.797,8152.09,8200.852,9372.945,10195.453,11187.617,11317.352,11572.82
151.0388092,5739.5938,5905.293,116415.125,5973.59,113980.44,116178,50577.375,50429.656,52618.47,55422.47,8171.7344,8264.398,8667.617
151.0388748,6080.617,5959.6016,4724.496,6980.1055,5157.8438,4527.4414,22719,25111.656,28179.516,29227,16030.406,14629.867,16547.531
151.0389599,7847.5195,7761.1797,182301.5,8517.844,179509.62,181073.62,86549.81,91419.44,90952.5,93932.69,9759.352,9604.75,9716.172
151.0390122,6415.949,6561.629,64048.53,6145.6953,50948.344,52720.47,23025.266,22884.344,26000.469,29279.984,7143.34,7089.3164,6775.285
151.0756643,10653.703,9931.078,720.4292,10799.016,1086.457,1015.8447,1764.3193,2196.379,2351.246,3047.2266,6447.9336,6067.3477,6840.047
151.0757839,14896.344,14285.844,929.04443,13989.555,773.5513,863.8286,2671.8945,2976.5137,3375.3926,2982.7793,7024.2383,7786.6914,8383.391
152.0094931,2332.629,2246.7793,1183.5713,2090.623,1708.7773,1499.4834,1650.6738,1837.3086,2024.5977,2335.8242,2672.83,2389.1465,2620.9219
152.0097696,3211.8242,2550.5938,849.459,3106.121,907.32666,1029.1025,2211.3027,2350.5898,2618.7734,2828.4746,3585.4648,3363.58,3284.4238
152.0098059,4206.4688,3869.5117,2026.2197,3948.6426,2566.4785,2150.3418,4201.133,4147.9453,4442.3906,5187.2227,5700.242,6002.246,7352.0156
152.0099147,5184.492,5301.4805,2683.6738,5223.5,2566.4785,2990.4805,5320.6016,5034.199,5453.5664,5998.5195,4134.957,4402.91,4933.625
152.0102465,21213.39,21472.688,14411.305,22232.5,16703.375,15633.484,36683.125,37598.562,40093.094,42193.125,10711.9375,10043.094,9968.539
152.0103859,0,0,0,739.11865,634.38135,0,104344,108001.56,107711.81,111471.94,0,0,662
152.0828403,16645.5,16188.664,2162.3672,16141.109,2205.0488,2331.6562,4635.215,4209.2383,4572.707,4963.4727,7414.2773,7955.2812,7888.414
152.083048,26688.688,37953.625,1755.1426,45552.062,4081.836,2531.7969,9516.648,9222.82,10892.18,11042.867,2674.5645,2152.6406,7413.832
152.9164952,14077.547,12790.648,2318.6992,14433.422,2083.287,2552.4062,14178.117,13921.32,14772.898,14195.984,17822.39,18974.625,21211.64
152.916583,13290.805,13333.102,11164.828,12927.219,13012.344,13265.023,9421.273,10004.828,10176.75,11224.203,8736.625,10431.531,10501.609
152.9772631,15406.469,15792.508,15787.57,19140.453,17749.219,15772.844,14585.227,15101.391,20770.781,23998.188,14158.992,13597.797,8803.664
152.9943743,2787.2598,3462.2305,22392.969,2777.7344,20597.14,19347.266,9105.289,9297.695,12893.6875,16450.328,5598.328,5167.625,5200.449
152.9944674,21916.766,21820.797,38841.688,21280.312,35808,34848.78,27120.219,26924.422,31480.031,28877.156,8105.297,7990.699,7492.75
152.9944809,7552.7383,8280.445,93710.625,7867.871,84007.44,85394.19,40853.375,43676.5,49418.344,51052.28,15117.555,14296.047,14845.156
152.9944895,3520.0547,4426.6875,37579.75,3657.213,33863.594,33948.53,16273.328,16922.89,21254.734,19449.672,10342.297,9108.273,9767.008
152.9945338,9211.93,9596.289,38697.5,8951.055,33583.375,35040,22172.422,25147.219,29398.828,28432.719,12855.578,12159.883,12168.875
152.9945275,24858.328,24198.86,54335.625,23857.688,47553.156,50765.156,32643.61,33813.062,38960.97,40603.375,17510.516,16517.5,17213.89
152.9945414,4627.9062,5293.449,28447.547,4322.4375,26674.781,26776.89,21077.25,22051.36,30336.031,34860.938,46447.875,42000.344,46505.406
152.9945636,5503.59,6086.3477,47134.125,5613.676,44241.438,47115.594,20798.312,23190.938,24928.562,39241.53,15448.227,15021.18,16287.453
152.9946112,9861.57,10653.281,19061.031,10329.5625,16404.656,17809.688,20976.36,22492.625,27664.656,27550.39,46009.5,42731.75,48349.094
152.9946414,8066.801,8266.305,105411.44,8055.285,91169.94,93100.94,64329.5,68733.06,78348.69,54906,6115.7305,4927.211,4674.7695
153.0178939,26973.656,25961.36,10961.32,27167.297,10919.578,10845.023,19348.031,19607.172,21494.672,21879.625,25396.422,25166.156,25274.719
153.0179646,11448.367,11440.1875,3637.2656,11167.211,3687.7266,3979.1172,5703.0664,5679.3125,6134.3594,6348.715,8312.172,9051.5625,9902.797
153.0179685,26317.453,26795.312,9244.375,26261.812,10423.43,10227.133,18739.047,19575.281,20109.734,20885.703,32101.078,32769.406,33047.094
153.0179767,63931.78,64893.844,10110.547,71076.375,9758.875,10054.125,25603.906,27057.062,30832.75,29190.36,57798.344,59563.344,64064.688
153.0179772,7425.6914,6971.84,2625.5996,7659.5273,2741.8555,2528.1758,5706.6562,5845.293,6474.715,7957.5312,10398.523,10456.773,10421.844
153.0179826,8661.203,8340.5625,15736.648,8652.867,14607.297,15214.781,7496.7344,7310.9844,7679.9375,8876.961,6640.258,7419.3594,7169.5547
153.0179991,9800.852,9350.9375,4251.8594,9118.148,4431.0625,3862.8125,5643.8555,5749.6914,6471.1914,7337.7695,7479.5234,7230.578,7943.1406
153.018067,11261.953,10942.156,3170.004,11410.766,2930.0098,2894.7324,4713.2695,5269.09,5403.0664,6019.797,7953.375,7904.0117,8555.641
153.0180703,20218.969,20423.062,3654.5762,20107.453,3746.0234,4034.375,8238.297,7976.242,8677.195,10137.164,15193.344,15205.984,15992.9375
153.0180713,9284.797,8595.023,2193.0293,8637.047,2419.8184,2304.0762,5815.203,5643.574,6748.6367,7754.8633,10447.8125,9818.852,11050.703
153.0181837,154833,145121.38,29762.484,156121.75,30126.016,29815.797,52804.78,52941.312,57498.75,57164.656,108165.56,107346.125,104422.06
153.0543685,3974.211,4543.5,957.08984,4178.9688,1079.6602,947.26074,3558.8184,3720.6367,4170.922,4462.0977,6275.336,6798.746,6034.379
153.0544778,10458.703,9455.125,1888.3525,10662.117,2166.088,2270.6367,3372.4102,3419.8828,4251.414,4654.672,8969.484,9361.555,8935.703
153.0544962,0,0,0,0,0,0,6107.6133,6155.5664,7042.9336,6690.789,970.11035,698.5547,883.6304
153.0544991,696.15674,974.83203,4484.004,850.1387,6040.6016,5128.9727,5384.324,5215.9414,5881.6406,7238.8164,13268.422,13210.969,14763.102
153.0546242,14723,13445.578,6249.2305,14360.4375,7375.543,6918.1797,48503.594,49494.906,53297.75,54092.75,9817.3125,9569.148,9222.078
153.0547449,5232.6914,4424.574,1404.873,4623.3125,1197.834,998.24316,3666.666,3959.789,4309.168,4678.9414,5268.8164,4633.051,4482.5586
153.0548054,0,0,0,0,0,0,8517.844,8610.695,10022.195,10036.109,660.0713,658,794.95703
153.0548394,1493.3828,1838.0664,1373.4414,2086.7402,1566.8672,1775.1982,5792.3203,5851.7812,6696.2344,7644.422,3097.5312,3079.5352,3372.7324
153.0548806,12545.398,12242.828,3438.7012,12058.555,3389.9844,3173.1719,6016.6094,5880.383,6696.457,6374.336,10703.703,10290.305,9584.68
153.0549661,6176.7734,6439.258,5144.199,6698.1055,5713.3984,5438.797,11976.32,12084.5625,13175.023,15028.859,7167.1367,7982.797,7307.3555
153.0549927,6049.4805,6097.6133,2571.5176,6258.539,2773.6758,3098.4785,27021.375,27245.453,28617.031,29506.797,4508.711,4398.0938,4277.121
153.0908831,6090.785,6396.004,1582.2021,5926.547,1704.127,1738.3145,4851.2812,4680.1523,6434.008,5083.582,2452.9805,2558.4668,2402.3594
153.0909043,99057.69,97718,11648.977,100263.19,11379.211,10551.039,21931.188,22119.516,24957.781,26383.703,40032.406,39235,41326
153.9722527,15416.164,18805.547,16695.75,20359.266,18613.25,17289.469,15224.008,16849.5,23474.984,25726.875,15065.195,16331.82,6649.6367
154.025184,6969.3086,6192.2773,1285.5195,6588.59,1169.7627,1205.7627,5817.074,5903.414,6220.9336,6828.676,5061.699,5084.629,6127.7773
154.0609759,6229.965,6800.551,13310.391,6459.336,16816.656,13942.836,6984.324,8316.031,8246.461,7845.875,2214.5723,2078.8008,1999
154.9967624,10066.609,12117.203,3039.9277,12548.6875,3147.0508,3082.3145,8196.125,7990.4336,8830.0625,9775.453,13975.727,13708.195,14603.602
155.0337033,6936.379,6954.8164,1380.6338,6637.758,1417.2998,1626.3154,7226.629,6729.4805,7341.051,8952.852,1191.2178,1260.251,1297.6865
155.033751,3060.6777,2919.0312,0,3704.2793,0,0,2484.914,2450.7188,2979.1055,2691.9316,906.7749,999.39404,1015.5791
155.0487119,655.81885,673.751,20811.75,1104.6318,21142.922,23301.25,9295.047,9233.898,10780.102,11579.227,9924.867,9949.078,11291.078
155.1059695,3059.6016,2631.3242,6603.8477,2615.3262,6534.4805,6716.789,4159.629,4826.414,5775.199,5221.0703,10484.422,9795.914,11234.273
155.1063054,5117.168,5357.254,2973.0566,5084.918,3163.2969,3439.0469,5001.9883,5160.5938,5875.9453,6202.5977,15953.211,16176.25,15658.203
155.1063732,5198.6836,4599.5703,3022.6582,5162.957,2919.2441,3358.1562,4214.3125,4465.949,4684.0273,4859.422,12852.43,12579.352,12870.156
155.1063742,1028.3232,1218,1522.7598,1150.2471,1607.8115,2183.129,2093.7305,1943.4834,2122.8125,2271.7402,6783.4297,6978.9023,6634.6055
155.106619,0,0,6663.3633,0,7494.961,7343.9023,2882.8926,2669.2188,2696.6875,4118.2773,896.98047,762.1177,685
155.9503759,19162.172,18186.61,8532.523,19294.484,9445.32,8928.016,14603.289,17264.484,16804.625,18468.734,19324.734,19997.688,21069.562
155.9504626,7949.9453,7138.754,669,7255.168,1154,939,4610.117,4348.504,4900.8125,4347.3555,3294.0645,3825.9043,3905.084
156.0339133,7971.9062,7428.6484,26821.875,7331.2617,28330.312,28043.047,26402.25,26811.844,27672.344,29405.875,10813.32,10626.703,10067.922
156.0563346,0,0,21662.11,0,22499.422,21858.656,9339.086,9661.555,10898.82,10416.523,9088.18,9576.055,9741.781
156.0567273,0,0,0,0,0,0,17047.125,18033.781,20054.64,19767.11,0,0,0
156.8936639,2833.7305,2669.207,1704.6406,2717,1985.5859,1654.1729,2455.3066,2284.3203,2746.9395,2693.0645,2605.5566,2855.129,3079.1797
156.9533626,2060.6094,1788.1748,0,1838.1465,0,0,17830.39,17612.469,19935.781,20638.625,11422.852,12456.719,12858.07
156.9575181,13923.57,14938.4375,9173.445,15275.008,10306.1875,9603.25,11715.266,12358.359,13940.75,15203.453,11667.227,11811.992,12683.648
156.9692224,6168.9883,5846.547,7189.4453,5472.8984,7103.9805,6492.539,6597.383,6978.9727,6613.418,6245.8945,6862.449,6952.535,1871.5547
157.0104386,12681.258,13013.867,10812.992,12680.742,12339.6875,11310.164,10575.555,11119.828,11643.711,11071.297,9246.1875,10770.094,10802.414
157.010479,12077.227,11588.492,11740.695,12022.484,11913.648,11741.977,10000.57,10036.547,10839.875,12369.266,5550.836,6019.203,6265.9805
157.0294657,31537.172,30212.36,108840.75,30771.906,113600.94,118553.625,107306.5,113759.375,120158.5,128101.25,42777.406,41341.406,41183.78
157.0498035,4711.4336,4855.6875,0,5272.5234,0,0,2042.1162,1857.1299,3950.7031,3169.457,5600.3867,5688.797,5844.2812
157.0636234,0,872.76514,14057.461,0,13722.008,13784.375,6302.9023,6317.867,7286.5938,7395.9688,1305.8906,810.34766,601.63916
157.0643656,718.9844,747.2617,4334.2383,726.8218,4905.5586,5089.039,2730.2793,3207.8965,2962.8398,3398.0078,3173.3262,3394.8555,3603.5137
157.06445,903.76807,1003.2051,22985.016,1227.1445,22369.422,21580.016,11030.383,11531.5,12668.594,12777.398,1016.31934,966.19385,1547.0283
157.0645981,0,0,38600.312,0,42113.844,42415.875,16999.812,17508.625,19128.078,19036.75,17830.188,16044.602,18006.766
158.0130273,4235.6094,4125.2695,4154.4023,3714,5380.508,4456.9062,12204.164,12243.156,12102.75,12300.328,5439.2305,4723.66,4798.7773
158.0131879,8643.633,8483.414,2742.7754,9151.906,3175.2695,2647.5332,25482.562,23809.422,25836.062,26979.5,6548.367,6737.9336,7271.4805
158.0355497,0,0,4191.293,0,4778.2266,4990.5977,2870.9648,2699.6582,3545.3242,3415.9395,3620.0547,4279.5977,3979.088
158.035671,868.438,0,8721.25,666.59033,8068.7344,8590.125,3885.0605,3996.8008,3885.0352,4039.539,951.1118,839.603,827.38135
158.0358877,0,663.02,13419.828,678.97754,13369.422,13826.664,6616.7305,7176.5938,7394.6016,8349.703,957.1787,916.18555,1049.1035
158.0362071,0,0,49884.47,0,51942.094,56711.53,20003.203,21475.453,25853.781,25723.984,19740.203,20364.734,20902.25
158.8452201,1856.7412,1623.3672,2320.838,1484.4521,3021.4805,2113.3184,2166.2617,2381.3281,1605.9648,1454.6602,2092.8027,2224.4941,2000.0703
158.9105219,18596.172,16136.375,18609.172,16774.234,18934.547,19114.156,15711.234,16919.969,17675.375,18392.703,18690.047,19937.766,18123.203
158.9105287,16318.055,16289.18,16392.812,16834.406,15700.016,15764.664,16851.125,16643.547,20589.234,19643.844,17943.016,18131.469,16079.031
