Samples,PU_1,PU_3,SU_2,PU_2,SU_1,SU_3,CU_2,CU_3,CU_1
Group,PU,PU,SU,PU,SU,SU,CU,CU,CU
173.0251217,15681.906,14851.109,15949.102,15381.094,17863.594,17131.625,5068.617,6859.449,6010.953
173.0442253,4446.9727,4899.379,2072.793,5287.078,1675.9268,728.98486,7433.25,7526.3086,7553.879
173.0444847,37103.75,32987,7821.34,34868.594,7847.6523,7567.426,4769.2305,4576.336,5364.047
173.0447161,8392.297,7981.4062,894.18164,7472.246,876.23096,730.8926,10661.977,10923.922,11787.219
173.0451347,5317.785,5361.297,1286.5166,5671.711,1154.8623,630.73975,6515.4844,5789.4688,6531.461
173.0452623,44215.344,44334.844,3881.08,47032.125,4816.914,4326.3086,4034.1484,4197.504,4861.1055
173.0585432,627.91895,0,12759.586,695.1177,15469.25,15942.945,10650.5,10839.133,11720.461
173.0586749,1127.8877,821.0161,127461.44,0,136496.88,138683,61362,60133.188,64751.53
173.0590002,0,0,0,0,0,0,691.33105,661.68115,0
173.0703384,10412.617,10740.648,5163.75,10665.047,8572.719,10676.07,15748.461,15008.672,16270.078
173.1032724,6485.7227,7077.5,96139.75,7247.84,95915.375,96287.25,6504.3555,6792.793,7515.2734
174.030461,1530.0146,1402.8174,22834.719,1722.2793,22113.078,21471.453,1780.1807,1591.5996,1355.6064
174.0311144,0,0,14005.109,635.64795,14372.484,13187.1875,1273.8574,1161.2539,1400.5947
174.0660687,755.4668,0,19362.953,749.334,19436.203,19242.328,936.20703,1152.7998,963.1699
174.1054723,0,893.2246,8334.219,754.2412,9369.273,8535.461,0,0,676.9707
174.8658258,6615.66,6249.1367,5320.6016,5342.492,5268.9727,6251.949,5836.125,5969.8047,6299.449
174.9548527,30200.672,33214,28110.375,32109.578,30611.031,29417.797,28743.031,29460.234,30037.031
175.0108665,5586.824,7640.914,3817.33,7410.9023,3686.039,3218.289,4490.6055,4551.953,4954.7344
175.0228828,4747.8867,5412.008,957.4995,5157.6836,1154.1357,1434.3135,9039.9375,8674.164,9788.18
175.023775,20120,23398.766,2667.6504,22263.047,2673.0957,2568.5469,26789.61,29295.594,31946.828
175.0240629,23275.406,24747.328,4000.4023,23316.953,4007.6035,3949.588,9807.297,11762,14950.836
175.0242232,3190.912,2588.627,0,3036.457,0,0,7513.453,7544.91,8380.102
175.0382191,7187.6445,7543.2812,4262.8516,7126.8164,4443.2266,4137.617,11056.742,11261.453,11402.234
175.0382434,4600.957,4563.578,51756.312,4852.047,51967.594,49738.312,8813.43,8559.484,8560.758
175.0382664,2557.9102,2451.9434,7012.8438,2212.9434,7154,7613.1055,7766.75,7632.957,9209
175.0382914,2312.0176,2462.914,28332.61,2454.162,29897.984,31485.625,4155.797,3689.9316,4731.1094
175.0383921,2312.1895,2333.6602,4126.332,2586.2207,4805.91,4477.09,8699.75,9421.945,8997.789
175.0384082,2053.4414,1922.0059,4027.7227,1936.4863,4037.8105,4325.7617,11828.586,11390.273,13231.391
175.0384617,1604.6084,1701.1768,5106.1016,1544.5791,5082.379,4837.1914,13142.453,13570.703,13937.773
175.0385047,3129.8008,3447.9219,4316.418,3751.084,4462.25,4133.3633,9763.633,10640.375,11101.125
175.0385055,1400.583,2207.6504,2986.4785,1592.9824,3206.7344,3429.0215,10530.078,11289.164,11534.273
175.0385401,3797.4707,3970.2422,36933.906,3701.7812,35298.28,34029.812,4539.168,4273.8516,4910.7617
175.0386102,31098.672,30968.844,37456.375,31784.672,38680.688,38533.97,14045.508,15475.8125,14104.0625
175.0386354,2465.496,2587.541,4671.668,3074.5293,5389.3047,5432.7383,10223.086,10915.281,12085.461
175.0602499,11017.3125,10019.977,0,11596.539,0,0,17788.953,16476.422,16114.125
175.0750668,0,0,8704.727,0,8980.9375,9185.133,5650.926,6374.8125,6650.8086
175.0755125,0,0,78012.69,664,78418.94,81865.69,31480.422,30125.531,32152.516
175.0757187,1112.7471,1902.2451,47184.188,942.6797,44006.906,46615.594,1399.627,1250.4922,1178.5371
175.075793,2205.0293,1715.5371,75552.75,1811.5967,76608.31,74868.25,2777.2246,2522.004,3223.7188
176.0430105,1405.3945,1417.1914,9077.086,1312.7529,9813.055,9521.383,2320.5234,2110.4512,2305.996
176.0460682,8627.68,8538.633,1013.46924,8596.68,1011.6279,1161.251,8276.25,8015.6562,9503.43
176.9346181,4683.9766,4615.9883,3855.213,4577.9883,3874.0293,4078.6738,5430.3867,5424.832,5635.996
176.9346297,4640.7812,4626.672,6194.824,4892.7617,5944.9023,5837.676,4825.461,5152.418,4855.383
176.9346585,4692.1133,4931.3906,5457.676,4704.074,5193.215,4952.129,4966.793,4924.461,5034.6094
176.9347743,4504.242,4336.8125,6136.914,4754.172,5897.746,5921.285,4824.453,4979.715,4919.2695
176.9347748,4636.6367,4931.3906,5457.676,5168.1406,5193.215,5337.3555,4563.3164,4838.414,4850.422
177.0175337,2565.5215,2573.7207,10143.969,2561.2227,10567.625,11632.906,4683.1484,4528.875,4463.2812
177.0176199,4102.9453,4041.7324,4208.5,4100.254,4043.332,4524.383,5163.1953,4992.922,5791.703
177.0176215,2038.9912,2115.7988,1616.293,2466.629,2119.7402,1772.2256,14643.3125,12955.336,13145.906
177.0176809,3945.539,4286.6914,5649.246,4494.3555,5399.4805,5718.617,6397.078,7372.16,6014.4336
177.0176816,3925.832,4134.4844,5599.6875,3878.912,5982.34,5392.5664,6127.3125,7372.16,6836.586
177.0177193,3468.9258,3660.836,4603.2734,4269.4805,2509.8242,5228.535,8060.6406,8006.9805,8866.133
177.0177432,1892.3027,2329.6543,1379.4453,2439.9004,1516,1406.5752,8211.906,8625.555,8186.4023
177.0178174,4276.586,5642.793,1978.6279,5737.59,2214.4102,2096.3242,12446.398,12253.742,13406.711
177.0177618,3901.5723,3714.2344,19634.062,4045.6426,20769.781,21080.703,6573.461,6239.1562,6886.4023
177.0180306,2351.4785,2397.3496,15242.008,2150.543,15497.617,17708.25,11970.25,11558.031,13165.844
177.0537734,2122.7168,1824.874,7094.9453,1866.9648,8346.445,7626.1367,5735.797,6758.2617,6352.9883
177.0538934,1173.5117,1330,10386.234,1684.4482,11249.93,10570.828,6726.992,6601.035,7454.9805
177.0541122,0,664.70703,5450.8203,757.34424,6491.3516,5599.078,15349.977,14329.859,18166.797
177.0541506,970.93555,955.2451,6967.7344,985,7993.3984,7914.246,5449.2227,5576.543,6308.949
177.0541777,927.06055,960.24805,3544.1543,900.0039,3755.7754,3779.9492,6948.172,6251.504,8126.0273
177.0542953,0,0,4066.9316,757.34424,4906.6562,4690.746,15844.797,13782.172,17197.875
177.0543271,8644.789,7683.5,3208.248,8632.32,3654.791,3134.6758,7371.3164,7387.129,8262.055
177.0544149,2695.4766,2847.795,24932.688,2926.1367,24199.11,24649.078,4648.578,4415.039,5103.465
177.0544182,2274.8516,1929.3281,3148.5293,2022.3633,3078.6895,3011.1602,5234.789,5854.4727,6335.9414
177.0544508,6398.6055,6309.41,16234.141,6806.125,16644.094,16581.438,5721.117,5784.25,6949.8203
177.0545107,1046.4023,990.24316,4358.4336,1235.5215,4782.254,5213.215,15869.328,16102.914,16946.781
177.054534,10743.93,10384.695,3846.3867,10528.523,5363.3945,4534.125,7026.2188,6698.0156,7192.746
177.0546034,7229.4062,6579.3047,5857.5,7059.176,4406.7812,4637.426,7402.6484,7580.879,7529.4297
177.0896583,4321.1875,4351.7812,755.30664,4470.8477,692.105,0,3168.4316,3658.4102,3601.6094
177.0905487,16767.547,23229.828,2890.7305,25028.938,4111.1562,3161.3281,3524.2402,3673.2617,6342.59
177.9666567,24645.594,25355.36,11812.742,25653.844,10352.789,10261.32,5426.621,5408.9727,6768.367
178.0248585,3951.3027,3673.666,2355.5293,3972.5,2528.0703,2814.668,5733.1367,5672.4023,5511.117
178.0250044,12697.359,10671.703,6601.1562,10720.016,6616.9062,6726.7656,11189.266,11145.117,11867.789
178.0250985,5557.832,5604.7188,1348.96,6236.035,1376.0205,1431.9199,6432.8633,6509.582,6869.1445
178.8410324,10002.719,9399.875,9815.367,9506.242,11038.578,9320.766,9378.781,9737.195,9664.781
178.9767314,6807.742,5831.91,3338.0938,6385.6133,4133.672,4494.918,5844.836,6074.422,5065.6836
178.9960953,2154.0781,1763.7461,4262.578,1958.5693,4817.0547,5587.8945,947.3662,1140.1064,1198.5752
178.9963679,1173.417,1067.7559,5409.035,1112.2129,5319.121,5717.664,741.6929,604.3877,873.9282
178.9964169,1398.7207,1168.9502,0,1181.584,0,0,1092.8389,970.9946,1063.9678
178.9966974,4017.8223,4573.879,1222.6094,4589.789,926.72217,871.062,1658.3252,1949.1709,2113.1387
179.0328336,8523.305,9910.016,12924.289,11163.547,11493.305,11719.133,7704.7383,9726.766,8040.5156
179.033028,5345.1523,5342.035,2973.8281,4548.4062,3357.5488,3479.8125,15781.469,15497.242,17910.297
179.0331121,8930.1875,9174.109,5105.5664,8922.078,5380.6797,4911.2227,15247.203,14987.3125,15395.93
179.0332899,6221.3516,6385.711,6018.8125,6087.8555,5840.8945,6453.6055,15508.828,14977.094,16498.39
179.0334058,6893.504,6334.746,25290.328,6282.0234,23766.984,24942.469,10461.289,10489.523,10749.883
179.0335549,5925.8906,5607.457,25227.219,6035.66,25318.219,23595.14,12529.484,10279.633,12026.289
179.0335876,4830.7305,4409.008,56209.53,4536.0703,54762.812,53201.375,11745.484,11069.547,11750.555
179.033688,4611.9805,6176.004,32485.86,5633.242,36381.438,36829.22,8946.289,7586.8477,8850.742
179.0337476,7303.703,7897.6562,44419.125,7970.324,43055.312,41305.438,23368.781,23756.5,23006.11
179.0339432,6923.508,7314.5,39654.062,6661.7656,38916.125,37562.812,21666.984,20784.766,20398.781
179.0544237,3453.254,3143.3672,1034.0938,3264.8965,1258.2715,808.3584,4601.242,4682.9414,3703.6875
179.0546249,20766.734,19605.438,10466.359,20991.344,10668.141,10392.023,15054.969,14672.039,14859.156
179.0546261,5834.2812,5554.2305,976.64795,5924.676,1051.5176,949.27734,5609.9297,4650.3164,5425.492
179.0546393,2665.5293,2703.7207,1268.5713,2157.7246,1135.6836,996.7129,13562.445,13630.172,15852.766
179.0547003,15730.117,16935.281,12762.883,15972.125,15058.789,15870.172,9784.805,11094,10037.805
179.0547113,2540.8594,2785.1816,7134.832,2546.963,7420.621,7262.3984,1984.4053,2157.4258,2608.0977
179.0548641,1593.752,1646.7051,1107.6445,1656,840.8867,1013.71094,21051.094,20545.203,23239.922
179.0692593,14692.023,15278.367,1918.0664,15222.984,1570.2217,2175.7793,33649.906,33253.625,34584.25
179.069589,13910.258,13649.781,1292.1553,14598.367,1197.7334,1992.5752,42259.844,39813.844,42574.22
179.1061067,8167.3555,7376.5195,736.1128,8189.785,804.86914,871.5078,5189.918,5658.285,5120.867
179.1062665,10560.0625,10502.031,769.03613,10718.016,735.17676,871.5078,5505.883,5453.078,5674.2617
180.0394718,2037.3936,2225.2246,11087.695,2261.9434,10537.703,10535.3125,5343.9336,5504.2656,5488.6133
180.0395059,5403.301,4883.242,7224.9297,5570.91,6951.8906,6624.5234,6195.301,5709.461,6279.664
180.0401061,5664.4062,4969.16,2643.0996,6550.4727,2741.3477,2484.588,10188.219,10192.32,10020.133
180.0406983,4767.793,5189.75,1097.3438,4933.4727,1363.001,1424.165,10322.641,11086.922,11396.75
180.0557642,0,0,14986.008,648.9253,15865.5,15437.32,10437.891,9943.797,10296.164
180.9115283,32764.906,31674.219,5684.586,32303.86,4868.078,4481.0312,25935.172,29529.703,30117.406
181.0127392,12473.227,10135.773,739.40674,10267.148,920.48096,830.91406,10590.8125,10613.836,11425.898
181.0491169,4205.9883,4248.4336,2102.4707,4083.0957,2086.6035,1991.3086,4921.215,4864.379,5214.0938
181.0492879,0,0,4901.8047,0,5375.742,4585.789,10707.344,10408.281,12948.406
181.0493565,2126.3691,2171.6875,1840.9336,2388.746,2154.5664,2254.3555,7306.5938,6741.5625,7760.6406
181.0493707,7420.297,7656.258,3918.418,8223.844,4305.59,3666.037,18998.016,18381.625,19980.594
181.0494269,8642.977,8110.5234,5107.707,8682.086,5475.457,5247.133,30280.266,30468.766,30478.531
181.0494274,4974.9766,4428.9336,1301.7461,4460.7617,1567.1455,1481.0547,9415.648,8999.031,9744.961
181.0495923,0,689,6945.8086,0,7043.422,7182.5664,12877.242,9673.633,13788.859
181.0497224,1845.2666,1636.3223,1578.0176,1782.7119,1620.8857,1650.2451,6365.797,6088.922,7735.551
181.0866166,1193.4336,1016.5205,0,947.8989,0,0,1229.2461,901.59863,1259.1582
182.0209603,3461.9023,2988.5625,1387.8877,3416.6191,1268.8145,1348.9199,3610.7637,4036.8496,3797.6113
182.0209613,3641.9746,3469.1406,765.5967,3353.7773,1046.377,975.28564,3429.043,3151.6035,3272.9824
182.0210792,18244.469,18560.406,12397.266,18601.375,14579.07,13715.109,14256.109,15002.914,14668.5
183.0114096,143394,146107.5,123376.875,127530.94,129514,134278.5,204877.38,201498.5,224038.75
183.0114144,144504.12,172414.75,158116,178035.62,168463.12,182473.88,194488.5,197089.62,218483.12
183.0114975,302688,352068,233997,360649.75,251122.75,253115.38,309134.75,320979,358707.25
183.0115379,237600.25,269486,188789.88,274700.75,204910.62,209169.12,216670.12,219583.62,246706.5
183.0436885,2114.5527,2161.9082,49396.156,2428.3984,52348.53,54797.375,22234.094,21825.578,25352.89
183.0447476,9734.6875,9992.961,1756.2617,9691.836,1877.0605,1663.0879,3592.0098,4406.574,5212.801
183.0646912,1053.6826,1288.5703,0,880.02686,0,0,2134.461,2004.0449,2578.5527
183.0651517,17908.562,18681.406,2119.5078,18606.312,1264.2861,1786.876,16734.125,15759.07,16871.672
183.0653338,0,0,0,685.0498,0,0,845.08594,0,654.4004
183.1372576,2018.5723,1787.8076,1449.0283,1677.0703,1537.3359,1593.0244,9889.469,10137.008,9659.383
183.1377342,7797.801,7984.996,13773.383,7373.7227,11794.172,11702.984,15479.086,14193.625,15572.367
183.137875,1938.542,2337.0723,8841.305,2004.0098,9433.781,9204.57,7585.121,7234.332,7923.8906
183.1378958,13412.219,13737.094,96461.625,14345.992,104717.44,97914.56,41294.375,40154.28,50309.344
183.1380507,0,0,0,0,662.958,0,4890.418,4644.0547,4461.8164
183.138643,1146.7842,1277.6953,0,1172.71,0,648.2622,18595.234,18226.516,18701.688
184.0161749,47299.656,53534.938,36569.25,53376.47,38940.406,41949.53,40088.625,40305.094,44819.47
184.0163063,27809.39,34039.938,30755.64,35978.156,30629.438,32855.844,35381.28,36590.656,40626.25
184.0163579,59678.125,67227.625,45281.062,68263.5,48815,48884.656,53554.22,54973.938,65052.406
184.0171956,71484.44,83516.56,55728.062,81024.625,58867.188,61947.03,66719.375,70444.5,76962.875
184.0177148,87447.56,98484.625,59381.938,99585.31,64597.28,65316,112121.56,110449.06,123668.56
184.0500905,0,0,21377.266,620.5176,21528.89,22044.766,9423.898,9230.977,9859.25
184.0510932,643.98975,0,12210.977,0,12811.1875,13330.617,701.02637,756.438,1031.71
184.9754122,5579.9688,5597.6445,4536.3477,5937.625,4837.914,4917.6094,4113.508,4510.375,5070.3555
185.0092556,14048.375,13078.992,15179.391,14817.227,15747.602,16480.25,16387.672,14107.867,10898.305
185.0092684,9688.828,11803.266,10428.016,12544.781,11234.336,11727.68,12613.359,13563.922,14532.055
185.0095005,21575.11,23080.625,15547.977,23551.484,16208.125,18536.36,19578.234,20429.797,22215.688
185.0100911,11003.055,11170.1875,8991.57,8892.195,9599.039,9425.453,14985.148,14761.008,17981.688
185.0453419,4685.301,4773.711,0,4701.371,0,0,4615.504,4560.66,4723.836
185.0586706,1008.5327,997.2749,24625.281,1028.5166,24980.016,23051.953,1066.708,1591.419,1574.1953
185.0586953,875.35986,863.978,38567.062,946.12695,38969.062,38023.125,2313.586,2016.6943,2496.1582
185.0590957,1048.416,1236.4229,3517.5586,925.17334,3392.0137,2895.7812,2567.2344,2435.5332,3112.6172
185.0592297,738,678,31114.094,638.36426,32940.438,32590.625,14290.602,14234.125,16968.531
185.059346,1122.8223,850.24805,8977.789,1093.9834,10546.477,9420.203,7916.965,7158.1016,7182.6055
185.0595263,7584.8047,7701.4062,6801.41,7891.035,6649.668,6717.4805,1721.6748,2006.9541,1724.4941
185.0596153,0,0,9423.344,0,9279.664,9100.266,3798.1504,3479.709,2570.291
185.1166384,3289.373,2806.416,3468.6445,2617.1934,3453.4941,3549.7734,13266.711,12106.586,12791.008
185.1166828,2442.711,2125.6133,1371.9629,2197.711,1100.5752,1332,8949.406,7705.336,8854.93
185.1167047,4748.4297,4803.3438,4960.8945,4846.1055,6439.535,6270.4297,18743.344,16054.195,17437.875
185.1167231,2367.205,2213.4941,1539.0176,2613.5938,1640.8857,1704.4814,7165.6953,7019.1484,5699.785
185.1168175,2152.3926,2580.6758,1113.4014,2326.1035,1114.7549,974.8755,10670.578,9849.953,11193.3125
185.1168238,2410.2754,2313.7012,3511.8613,2562.379,3562.0215,3525.7832,5404.617,4681.8164,5086.426
185.1168673,4022.3281,3433.3828,5722.551,4281.3047,6715.7266,5498.8047,24320.516,21994.016,22005.703
185.1169094,2543.9844,2301.2598,1486.4287,2140.582,1503.5508,1408.2188,9393.07,8318.523,9046.68
185.1170706,13955.266,12456.836,10679.039,13288.031,9399.57,9289.398,49144.28,46339.188,49394.78
185.1172051,2773.3164,2204.6895,1475.9209,2571.537,1168.7354,1247.8242,11811.117,10512.289,11508.07
186.0206534,5205.5703,4958,3126.1953,5291.125,3116.3633,3091.0156,4507.9844,4105.918,4784.5273
186.0206901,7924.1484,7653.211,3381.125,7380.6875,3711.5078,3463.4863,5205.035,5868.801,6240.0117
186.0442368,8339.531,8148.8516,59366.562,8450.656,60069.125,60648.344,14203.469,14270.344,13730.734
186.0660612,0,0,8515.117,718.16797,8616.0625,8337.281,1002.6406,1098.9639,1026.0889
186.0669355,0,0,0,0,0,0,622.3574,0,616.11475
186.0757849,22991.047,22397.64,3279.541,23716.328,3079.045,3683.412,20521.016,20766.672,19834.047
186.0758449,4486.34,4491.4766,1172.5078,4945.3164,1046.9043,1196.1348,5443.3594,4685.7734,4820.5273
186.8709182,4629.957,6051.75,4911.742,5334.25,5201.199,4701.7656,7099.0547,6755.4727,5643.9453
187.0389919,2318.9785,2451.4473,131520.62,2257.1152,128922.69,129338.56,3382.588,3435.832,3441.666
187.0390304,1204.9766,1324.3574,80336.375,1084.3047,82153.69,81846.31,2311.9648,2100.7656,2604.7285
187.0408668,32225.094,30198.188,238682.5,32010.844,235760.38,246217.88,53478.344,56003.22,53328.312
187.1071875,6752.5,7122.9844,1411.6768,6939.9688,1038.6602,1374.3008,5360.7188,5191.2266,5268.367
187.107299,4455.3203,3959.2598,1051,4335.824,1255.1582,1209,5492.7344,5534.1914,6384.332
187.1076882,719.55664,759.8501,0,691.8574,0,0,2007.3896,1810.3379,1325.1572
187.9369268,5398.121,6153.1016,4581.09,7117.293,5422.2656,5327.664,4928.8125,5062.453,5724.2305
187.9954842,24341.703,25945.25,39885.188,26258.625,40073.844,41134.062,25438.594,26095.64,27388.984
188.0465431,1709.8105,1841.4131,125907,1838.8701,120478.25,125581.94,2549.834,3363.1758,4563.5234
188.0467106,938.48535,796.7158,77830.5,914.0322,76386.625,76775.06,2596.3613,2606.2363,2573.7832
188.0580667,15581.586,17332.844,855.88525,15461.352,1739.4307,3773.8984,15050.531,15046.531,13985.336
188.0707363,17102.875,18140.188,0,17940.562,0,0,17799.453,17224.688,17670.906
188.070871,5018.789,4759.0273,0,4798.9375,0,0,5154.371,4778.41,5200.4727
188.071076,6787.1797,6334.828,0,6781.418,0,0,6880.961,6393.7383,7690.7188
189.0182803,674.0635,694.15576,714.29785,0,773.7007,738.04297,2664.1914,2494.2031,2793.8477
189.0556298,61072.406,61625.312,23490.422,59633.03,25098.266,23516.734,41959.812,45541.75,43567.25
189.9300921,3945.082,4437.125,1890.5234,4558.922,1659.7119,1591.6885,5583.789,5868.0195,6115.867
189.9302994,2804.6426,2552.9746,2506.7969,2508.2344,2453.834,2501.4805,2697.7207,2435.0527,2817.711
190.0257374,636.0747,671.9502,3966.873,645.5332,4190.418,5422.8438,2058.0352,2055.6582,2371.539
190.0393391,8884.43,7769.461,11311.422,10572.641,12306.289,11608.789,2195.5898,3542.213,2791.8086
190.9292593,6432.4883,6345.207,6280.711,6669.965,6575.082,5987.6914,10248.211,9445.852,14192.047
191.018681,73200.125,72830.19,25467.734,77272.19,26411.984,24750.625,104539.25,98783.75,108226.06
191.0187516,289534,282579,59811.78,284734.25,71513.44,67768.875,393446.75,397468.25,434350.5
191.0189085,159119.5,157665.75,131873.75,161584.5,134148.25,133535.62,161800.12,166857.12,168979.62
191.0547316,15118.695,15389.906,5919.707,15714.516,7833.8164,5995.258,21154.875,22054.984,21024.031
191.0548164,19219.547,20962.531,7838.0312,20360.562,4753.043,6805.2695,25527.203,25381.297,28064.938
191.0548416,14756.617,14819.352,35057.75,15566.195,29164.656,27686.453,62621.344,56368.25,58216.938
191.0550719,13107.898,13328.336,4926.0547,13466.086,5412.8516,4944.707,25147.844,23069.312,24362
191.05511,28238.078,31866.281,2965.6367,33115.875,4370.668,3385.0195,37723.875,39420.75,42958.47
191.0551982,26993.344,26692.172,121374.94,30265.547,133303.12,135054.5,158251.38,148855.5,149746.38
191.0553189,11091.242,10561.742,1903.6035,11470.969,2555.8047,1722.5879,16990.781,19048.89,19506.14
191.0557868,620162.5,611459,75894.75,613927.5,110477.94,119706.75,55862.28,55564.656,52906.094
191.1081247,816.3623,707.3418,644.8076,833.562,0,608.97656,1711.293,1800.9873,2181.5996
191.1136107,1074.0186,1673.334,4534.383,1714.8965,5132.9336,3037.8926,7070.754,5686.0195,6923.9805
191.1954317,0,0,0,0,0,0,0,0,0
191.1965767,26715.281,25749.516,0,26476.453,0,0,0,0,0
191.3053719,0,0,0,0,0,0,0,0,0
